plane_idx,x_cm,z_cm,weight
2,0.000000,-0.000000,0.973947
3,-0.000185,0.023711,0.973947
4,-0.000370,0.047422,0.973947
0,-0.068410,0.042785,0.925490
1,-0.034205,0.021392,0.925490
2,-0.000000,0.000000,0.925490
3,0.034205,-0.021392,0.925490
4,0.068410,-0.042785,0.925490
0,-0.065630,-0.053314,0.918353
1,-0.032815,-0.026657,0.918353
2,-0.000000,-0.000000,0.918353
3,0.032815,0.026657,0.918353
4,0.065630,0.053314,0.918353
0,-0.023328,0.056536,0.956823
1,-0.011664,0.028268,0.956823
2,0.000000,-0.000000,0.956823
3,0.011664,-0.028268,0.956823
4,0.023328,-0.056536,0.956823
0,0.029955,0.016919,0.986267
1,0.014978,0.008460,0.986267
2,0.000000,-0.000000,0.986267
3,-0.014978,-0.008460,0.986267
4,-0.029955,-0.016919,0.986267
0,-0.060256,-0.031016,0.947115
1,-0.030128,-0.015508,0.947115
2,0.000000,-0.000000,0.947115
3,0.030128,0.015508,0.947115
4,0.060256,0.031016,0.947115
0,0.001110,0.049606,0.971492
1,0.000555,0.024803,0.971492
2,0.000000,0.000000,0.971492
3,-0.000555,-0.024803,0.971492
4,-0.001110,-0.049606,0.971492
0,-0.073878,-0.020328,0.932663
1,-0.036939,-0.010164,0.932663
2,-0.000000,-0.000000,0.932663
3,0.036939,0.010164,0.932663
4,0.073878,0.020328,0.932663
0,0.021129,-0.079228,0.923106
1,0.010564,-0.039614,0.923106
2,-0.000000,0.000000,0.923106
3,-0.010564,0.039614,0.923106
4,-0.021129,0.079228,0.923106
0,0.041966,-0.002903,0.979484
1,0.020983,-0.001451,0.979484
2,-0.000000,-0.000000,0.979484
3,-0.020983,0.001451,0.979484
4,-0.041966,0.002903,0.979484
0,-0.085942,-0.034669,0.902428
1,-0.042971,-0.017335,0.902428
2,0.000000,0.000000,0.902428
3,0.042971,0.017335,0.902428
4,0.085942,0.034669,0.902428
0,0.009986,-0.019783,0.994303
1,0.004993,-0.009891,0.994303
2,-0.000000,0.000000,0.994303
3,-0.004993,0.009891,0.994303
4,-0.009986,0.019783,0.994303
0,-0.042315,0.020127,0.974562
1,-0.021158,0.010064,0.974562
2,-0.000000,0.000000,0.974562
3,0.021158,-0.010064,0.974562
4,0.042315,-0.020127,0.974562
0,-0.017773,0.032055,0.984416
1,-0.008886,0.016027,0.984416
2,0.000000,0.000000,0.984416
3,0.008886,-0.016027,0.984416
4,0.017773,-0.032055,0.984416
0,-0.068600,0.006829,0.945301
1,-0.034300,0.003415,0.945301
2,0.000000,0.000000,0.945301
3,0.034300,-0.003415,0.945301
4,0.068600,-0.006829,0.945301
0,-0.022959,-0.050208,0.964753
1,-0.011480,-0.025104,0.964753
2,0.000000,0.000000,0.964753
3,0.011480,0.025104,0.964753
4,0.022959,0.050208,0.964753
0,0.044074,-0.041770,0.957432
1,0.022037,-0.020885,0.957432
2,0.000000,-0.000000,0.957432
3,-0.022037,0.020885,0.957432
4,-0.044074,0.041770,0.957432
0,0.031640,-0.011366,0.986885
1,0.015820,-0.005683,0.986885
2,-0.000000,-0.000000,0.986885
3,-0.015820,0.005683,0.986885
4,-0.031640,0.011366,0.986885
0,-0.001590,0.067357,0.947720
1,-0.000795,0.033679,0.947720
2,-0.000000,-0.000000,0.947720
3,0.000795,-0.033679,0.947720
4,0.001590,-0.067357,0.947720
0,-0.017402,-0.077080,0.928475
1,-0.008701,-0.038540,0.928475
2,0.000000,-0.000000,0.928475
3,0.008701,0.038540,0.928475
4,0.017402,0.077080,0.928475
0,-0.028210,0.073088,0.929669
1,-0.014105,0.036544,0.929669
2,0.000000,-0.000000,0.929669
3,0.014105,-0.036544,0.929669
4,0.028210,-0.073088,0.929669
0,-0.024428,-0.000945,0.993066
1,-0.012214,-0.000473,0.993066
2,-0.000000,0.000000,0.993066
3,0.012214,0.000473,0.993066
4,0.024428,0.000945,0.993066
0,-0.071015,-0.025850,0.934462
1,-0.035508,-0.012925,0.934462
2,-0.000000,0.000000,0.934462
3,0.035508,0.012925,0.934462
4,0.071015,0.025850,0.934462
0,0.022740,-0.030542,0.983182
1,0.011370,-0.015271,0.983182
2,-0.000000,0.000000,0.983182
3,-0.011370,0.015271,0.983182
4,-0.022740,0.030542,0.983182
0,0.037166,0.058973,0.944092
1,0.018583,0.029486,0.944092
2,0.000000,0.000000,0.944092
3,-0.018583,-0.029486,0.944092
4,-0.037166,-0.058973,0.944092
0,0.077149,-0.024734,0.924895
1,0.038575,-0.012367,0.924895
2,-0.000000,-0.000000,0.924895
3,-0.038575,0.012367,0.924895
4,-0.077149,0.024734,0.924895
0,0.035622,-0.077033,0.917760
1,0.017811,-0.038516,0.917760
2,0.000000,-0.000000,0.917760
3,-0.017811,0.038516,0.917760
4,-0.035622,0.077033,0.917760
0,0.018877,0.050844,0.965976
1,0.009438,0.025422,0.965976
2,0.000000,-0.000000,0.965976
3,-0.009438,-0.025422,0.965976
4,-0.018877,-0.050844,0.965976
0,-0.061706,0.050429,0.927279
1,-0.030853,0.025214,0.927279
2,0.000000,-0.000000,0.927279
3,0.030853,-0.025214,0.927279
4,0.061706,-0.050429,0.927279
0,-0.016372,0.038404,0.979792
1,-0.008186,0.019202,0.979792
2,0.000000,0.000000,0.979792
3,0.008186,-0.019202,0.979792
4,0.016372,-0.038404,0.979792
0,0.032957,-0.086459,0.902722
1,0.016479,-0.043229,0.902722
2,0.000000,0.000000,0.902722
3,-0.016479,0.043229,0.902722
4,-0.032957,0.086459,0.902722
0,-0.013335,-0.026698,0.989666
1,-0.006667,-0.013349,0.989666
2,-0.000000,0.000000,0.989666
3,0.006667,0.013349,0.989666
4,0.013335,0.026698,0.989666
0,-0.063996,0.060113,0.912136
1,-0.031998,0.030056,0.912136
2,-0.000000,0.000000,0.912136
3,0.031998,-0.030056,0.912136
4,0.063996,-0.060113,0.912136
0,0.056716,0.032911,0.950445
1,0.028358,0.016455,0.950445
2,-0.000000,-0.000000,0.950445
3,-0.028358,-0.016455,0.950445
4,-0.056716,-0.032911,0.950445
0,-0.084081,-0.000365,0.919243
1,-0.042041,-0.000183,0.919243
2,-0.000000,0.000000,0.919243
3,0.042041,0.000183,0.919243
4,0.084081,0.000365,0.919243
0,-0.065805,0.013511,0.948023
1,-0.032903,0.006756,0.948023
2,0.000000,-0.000000,0.948023
3,0.032903,-0.006756,0.948023
4,0.065805,-0.013511,0.948023
0,0.025491,-0.058625,0.952872
1,0.012746,-0.029313,0.952872
2,0.000000,-0.000000,0.952872
3,-0.012746,0.029313,0.952872
4,-0.025491,0.058625,0.952872
0,0.082781,-0.010517,0.920432
1,0.041390,-0.005259,0.920432
2,-0.000000,0.000000,0.920432
3,-0.041390,0.005259,0.920432
4,-0.082781,0.010517,0.920432
0,-0.089095,0.027019,0.901550
1,-0.044547,0.013509,0.901550
2,0.000000,-0.000000,0.901550
3,0.044547,-0.013509,0.901550
4,0.089095,-0.027019,0.901550
0,-0.074052,-0.025044,0.929968
1,-0.037026,-0.012522,0.929968
2,-0.000000,0.000000,0.929968
3,0.037026,0.012522,0.929968
4,0.074052,0.025044,0.929968
0,0.008221,-0.060824,0.956519
1,0.004111,-0.030412,0.956519
2,-0.000000,0.000000,0.956519
3,-0.004111,0.030412,0.956519
4,-0.008221,0.060824,0.956519
0,0.018126,-0.029693,0.985959
1,0.009063,-0.014846,0.985959
2,-0.000000,-0.000000,0.985959
3,-0.009063,0.014846,0.985959
4,-0.018126,0.029693,0.985959
0,-0.008570,0.026657,0.990902
1,-0.004285,0.013329,0.990902
2,-0.000000,0.000000,0.990902
3,0.004285,-0.013329,0.990902
4,0.008570,-0.026657,0.990902
0,0.023446,-0.083981,0.913319
1,0.011723,-0.041990,0.913319
2,-0.000000,-0.000000,0.913319
3,-0.011723,0.041990,0.913319
4,-0.023446,0.083981,0.913319
0,-0.010172,-0.071428,0.940172
1,-0.005086,-0.035714,0.940172
2,0.000000,0.000000,0.940172
3,0.005086,0.035714,0.940172
4,0.010172,0.071428,0.940172
0,0.078505,-0.039990,0.911547
1,0.039253,-0.019995,0.911547
2,-0.000000,-0.000000,0.911547
3,-0.039253,0.019995,0.911547
4,-0.078505,0.039990,0.911547
0,0.009229,-0.050629,0.969345
1,0.004615,-0.025314,0.969345
2,0.000000,0.000000,0.969345
3,-0.004615,0.025314,0.969345
4,-0.009229,0.050629,0.969345
0,-0.016938,0.015193,0.993994
1,-0.008469,0.007596,0.993994
2,-0.000000,0.000000,0.993994
3,0.008469,-0.007596,0.993994
4,0.016938,-0.015193,0.993994
0,0.061968,-0.009325,0.954695
1,0.030984,-0.004662,0.954695
2,0.000000,-0.000000,0.954695
3,-0.030984,0.004662,0.954695
4,-0.061968,0.009325,0.954695
0,-0.071294,0.023423,0.935363
1,-0.035647,0.011711,0.935363
2,0.000000,-0.000000,0.935363
3,0.035647,-0.011711,0.935363
4,0.071294,-0.023423,0.935363
0,0.065130,0.023180,0.944998
1,0.032565,0.011590,0.944998
2,0.000000,-0.000000,0.944998
3,-0.032565,-0.011590,0.944998
4,-0.065130,-0.023180,0.944998
0,-0.033429,-0.044239,0.964448
1,-0.016715,-0.022120,0.964448
2,0.000000,0.000000,0.964448
3,0.016715,0.022120,0.964448
4,0.033429,0.044239,0.964448
0,-0.030415,0.067033,0.937765
1,-0.015207,0.033516,0.937765
2,-0.000000,-0.000000,0.937765
3,0.015207,-0.033516,0.937765
4,0.030415,-0.067033,0.937765
0,0.017270,0.087619,0.909188
1,0.008635,0.043810,0.909188
2,0.000000,0.000000,0.909188
3,-0.008635,-0.043810,0.909188
4,-0.017270,-0.087619,0.909188
0,0.047453,0.024694,0.966895
1,0.023726,0.012347,0.966895
2,-0.000000,0.000000,0.966895
3,-0.023726,-0.012347,0.966895
4,-0.047453,-0.024694,0.966895
0,0.018066,-0.020110,0.991520
1,0.009033,-0.010055,0.991520
2,0.000000,-0.000000,0.991520
3,-0.009033,0.010055,0.991520
4,-0.018066,0.020110,0.991520
0,-0.026375,0.041710,0.971798
1,-0.013187,0.020855,0.971798
2,0.000000,-0.000000,0.971798
3,0.013187,-0.020855,0.971798
4,0.026375,-0.041710,0.971798
0,0.045947,-0.079312,0.904481
1,0.022973,-0.039656,0.904481
2,-0.000000,0.000000,0.904481
3,-0.022973,0.039656,0.904481
4,-0.045947,0.079312,0.904481
0,0.081656,0.005406,0.923404
1,0.040828,0.002703,0.923404
2,-0.000000,0.000000,0.923404
3,-0.040828,-0.002703,0.923404
4,-0.081656,-0.005406,0.923404
0,-0.027807,-0.089151,0.900963
1,-0.013903,-0.044576,0.900963
2,0.000000,-0.000000,0.900963
3,0.013903,0.044576,0.900963
4,0.027807,0.089151,0.900963
0,-0.082636,-0.032250,0.910367
1,-0.041318,-0.016125,0.910367
2,-0.000000,-0.000000,0.910367
3,0.041318,0.016125,0.910367
4,0.082636,0.032250,0.910367
0,-0.050876,0.012908,0.968120
1,-0.025438,0.006454,0.968120
2,-0.000000,-0.000000,0.968120
3,0.025438,-0.006454,0.968120
4,0.050876,-0.012908,0.968120
0,0.021256,-0.043325,0.973026
1,0.010628,-0.021662,0.973026
2,0.000000,0.000000,0.973026
3,-0.010628,0.021662,0.973026
4,-0.021256,0.043325,0.973026
0,-0.007357,-0.018896,0.995231
1,-0.003679,-0.009448,0.995231
2,-0.000000,-0.000000,0.995231
3,0.003679,0.009448,0.995231
4,0.007357,0.018896,0.995231
0,-0.026852,0.090627,0.898623
1,-0.013426,0.045313,0.898623
2,0.000000,-0.000000,0.898623
3,0.013426,-0.045313,0.898623
4,0.026852,-0.090627,0.898623
0,0.021198,0.028533,0.985342
1,0.010599,0.014266,0.985342
2,-0.000000,-0.000000,0.985342
3,-0.010599,-0.014266,0.985342
4,-0.021198,-0.028533,0.985342
0,-0.005138,-0.089752,0.908008
1,-0.002569,-0.044876,0.908008
2,0.000000,0.000000,0.908008
3,0.002569,0.044876,0.908008
4,0.005138,0.089752,0.908008
0,0.001469,0.079844,0.926981
1,0.000735,0.039922,0.926981
2,0.000000,0.000000,0.926981
3,-0.000735,-0.039922,0.926981
4,-0.001469,-0.079844,0.926981
0,0.081150,-0.014767,0.922212
1,0.040575,-0.007384,0.922212
2,-0.000000,0.000000,0.922212
3,-0.040575,0.007384,0.922212
4,-0.081150,0.014767,0.922212
0,0.031068,-0.057631,0.950597
1,0.015534,-0.028815,0.950597
2,-0.000000,-0.000000,0.950597
3,-0.015534,0.028815,0.950597
4,-0.031068,0.057631,0.950597
0,0.016744,-0.013067,0.994767
1,0.008372,-0.006534,0.994767
2,0.000000,-0.000000,0.994767
3,-0.008372,0.006534,0.994767
4,-0.016744,0.013067,0.994767
0,-0.069529,-0.049349,0.917019
1,-0.034764,-0.024674,0.917019
2,-0.000000,-0.000000,0.917019
3,0.034764,0.024674,0.917019
4,0.069529,0.049349,0.917019
0,-0.024384,-0.070501,0.936113
1,-0.012192,-0.035250,0.936113
2,-0.000000,0.000000,0.936113
3,0.012192,0.035250,0.936113
4,0.024384,0.070501,0.936113
0,-0.062948,-0.027389,0.945754
1,-0.031474,-0.013694,0.945754
2,0.000000,-0.000000,0.945754
3,0.031474,0.013694,0.945754
4,0.062948,0.027389,0.945754
0,0.035386,-0.041903,0.965213
1,0.017693,-0.020951,0.965213
2,-0.000000,0.000000,0.965213
3,-0.017693,0.020951,0.965213
4,-0.035386,0.041903,0.965213
0,-0.010404,0.011393,0.997240
1,-0.005202,0.005696,0.997240
2,0.000000,0.000000,0.997240
3,0.005202,-0.005696,0.997240
4,0.010404,-0.011393,0.997240
0,0.006861,0.043538,0.977483
1,0.003431,0.021769,0.977483
2,0.000000,0.000000,0.977483
3,-0.003431,-0.021769,0.977483
4,-0.006861,-0.043538,0.977483
0,0.009155,0.024091,0.992293
1,0.004577,0.012046,0.992293
2,-0.000000,0.000000,0.992293
3,-0.004577,-0.012046,0.992293
4,-0.009155,-0.024091,0.992293
0,-0.019351,0.073509,0.933712
1,-0.009675,0.036754,0.933712
2,-0.000000,0.000000,0.933712
3,0.009675,-0.036754,0.933712
4,0.019351,-0.073509,0.933712
0,0.052701,0.021063,0.962767
1,0.026351,0.010532,0.962767
2,0.000000,0.000000,0.962767
3,-0.026351,-0.010532,0.962767
4,-0.052701,-0.021063,0.962767
0,0.028918,-0.083462,0.911103
1,0.014459,-0.041731,0.911103
2,-0.000000,-0.000000,0.911103
3,-0.014459,0.041731,0.911103
4,-0.028918,0.083462,0.911103
0,0.068709,0.037104,0.930118
1,0.034355,0.018552,0.930118
2,0.000000,-0.000000,0.930118
3,-0.034355,-0.018552,0.930118
4,-0.068709,-0.037104,0.930118
0,-0.014147,0.084711,0.915833
1,-0.007073,0.042356,0.915833
2,-0.000000,0.000000,0.915833
3,0.007073,-0.042356,0.915833
4,0.014147,-0.084711,0.915833
0,0.020906,0.042722,0.973794
1,0.010453,0.021361,0.973794
2,0.000000,-0.000000,0.973794
3,-0.010453,-0.021361,0.973794
4,-0.020906,-0.042722,0.973794
0,-0.054080,-0.013780,0.963990
1,-0.027040,-0.006890,0.963990
2,0.000000,0.000000,0.963990
3,0.027040,0.006890,0.963990
4,0.054080,0.013780,0.963990
0,0.065508,-0.053588,0.918204
1,0.032754,-0.026794,0.918204
2,0.000000,-0.000000,0.918204
3,-0.032754,0.026794,0.918204
4,-0.065508,0.053588,0.918204
0,-0.050765,-0.034304,0.956672
1,-0.025382,-0.017152,0.956672
2,-0.000000,0.000000,0.956672
3,0.025382,0.017152,0.956672
4,0.050765,0.034304,0.956672
0,-0.094136,0.002476,0.899354
1,-0.047068,0.001238,0.899354
2,-0.000000,0.000000,0.899354
3,0.047068,-0.001238,0.899354
4,0.094136,-0.002476,0.899354
0,0.072180,0.052965,0.908745
1,0.036090,0.026483,0.908745
2,-0.000000,-0.000000,0.908745
3,-0.036090,-0.026483,0.908745
4,-0.072180,-0.052965,0.908745
0,0.067725,-0.004414,0.946962
1,0.033862,-0.002207,0.946962
2,-0.000000,0.000000,0.946962
3,-0.033862,0.002207,0.946962
4,-0.067725,0.004414,0.946962
0,-0.077291,0.018354,0.927728
1,-0.038645,0.009177,0.927728
2,0.000000,-0.000000,0.927728
3,0.038645,-0.009177,0.927728
4,0.077291,-0.018354,0.927728
0,0.058869,0.026728,0.951810
1,0.029435,0.013364,0.951810
2,-0.000000,-0.000000,0.951810
3,-0.029435,-0.013364,0.951810
4,-0.058869,-0.026728,0.951810
0,-0.024345,-0.053803,0.959716
1,-0.012173,-0.026901,0.959716
2,0.000000,-0.000000,0.959716
3,0.012173,0.026901,0.959716
4,0.024345,0.053803,0.959716
0,-0.084042,0.026191,0.911694
1,-0.042021,0.013096,0.911694
2,0.000000,0.000000,0.911694
3,0.042021,-0.013096,0.911694
4,0.084042,-0.026191,0.911694
0,0.036815,0.054630,0.949991
1,0.018408,0.027315,0.949991
2,0.000000,0.000000,0.949991
3,-0.018408,-0.027315,0.949991
4,-0.036815,-0.054630,0.949991
0,-0.030990,0.040924,0.969498
1,-0.015495,0.020462,0.969498
2,-0.000000,0.000000,0.969498
3,0.015495,-0.020462,0.969498
4,0.030990,-0.040924,0.969498
0,0.009867,0.054442,0.964601
1,0.004933,0.027221,0.964601
2,0.000000,0.000000,0.964601
3,-0.004933,-0.027221,0.964601
4,-0.009867,-0.054442,0.964601
0,-0.055594,0.058136,0.925936
1,-0.027797,0.029068,0.925936
2,0.000000,0.000000,0.925936
3,0.027797,-0.029068,0.925936
4,0.055594,-0.058136,0.925936
0,0.032634,0.008867,0.986731
1,0.016317,0.004434,0.986731
2,0.000000,0.000000,0.986731
3,-0.016317,-0.004434,0.986731
4,-0.032634,-0.008867,0.986731
0,-0.044680,-0.050562,0.947568
1,-0.022340,-0.025281,0.947568
2,-0.000000,-0.000000,0.947568
3,0.022340,0.025281,0.947568
4,0.044680,0.050562,0.947568
0,-0.024733,0.010284,0.991675
1,-0.012366,0.005142,0.991675
2,0.000000,0.000000,0.991675
3,0.012366,-0.005142,0.991675
4,0.024733,-0.010284,0.991675
0,0.086661,0.005071,0.914058
1,0.043331,0.002536,0.914058
2,-0.000000,-0.000000,0.914058
3,-0.043331,-0.002536,0.914058
4,-0.086661,-0.005071,0.914058
0,-0.076348,-0.001502,0.933112
1,-0.038174,-0.000751,0.933112
2,-0.000000,-0.000000,0.933112
3,0.038174,0.000751,0.933112
4,0.076348,0.001502,0.933112
0,-0.075544,0.051782,0.904630
1,-0.037772,0.025891,0.904630
2,0.000000,0.000000,0.904630
3,0.037772,-0.025891,0.904630
4,0.075544,-0.051782,0.904630
0,-0.053464,-0.020395,0.962157
1,-0.026732,-0.010197,0.962157
2,-0.000000,-0.000000,0.962157
3,0.026732,0.010197,0.962157
4,0.053464,0.020395,0.962157
0,0.007071,0.011610,0.997859
1,0.003535,0.005805,0.997859
2,0.000000,0.000000,0.997859
3,-0.003535,-0.005805,0.997859
4,-0.007071,-0.011610,0.997859
0,0.002908,-0.083635,0.919985
1,0.001454,-0.041817,0.919985
2,-0.000000,0.000000,0.919985
3,-0.001454,0.041817,0.919985
4,-0.002908,0.083635,0.919985
0,-0.031805,-0.005053,0.987966
1,-0.015902,-0.002527,0.987966
2,-0.000000,0.000000,0.987966
3,0.015902,0.002527,0.987966
4,0.031805,0.005053,0.987966
0,-0.055858,-0.055052,0.929521
1,-0.027929,-0.027526,0.929521
2,0.000000,-0.000000,0.929521
3,0.027929,0.027526,0.929521
4,0.055858,0.055052,0.929521
0,0.021155,0.059771,0.953631
1,0.010577,0.029886,0.953631
2,0.000000,0.000000,0.953631
3,-0.010577,-0.029886,0.953631
4,-0.021155,-0.059771,0.953631
0,0.069095,-0.059225,0.905804
1,0.034547,-0.029612,0.905804
2,0.000000,-0.000000,0.905804
3,-0.034547,0.029612,0.905804
4,-0.069095,0.059225,0.905804
0,-0.066147,0.022295,0.943941
1,-0.033073,0.011147,0.943941
2,-0.000000,-0.000000,0.943941
3,0.033073,-0.011147,0.943941
4,0.066147,-0.022295,0.943941
0,0.029754,-0.019102,0.985496
1,0.014877,-0.009551,0.985496
2,-0.000000,-0.000000,0.985496
3,-0.014877,0.009551,0.985496
4,-0.029754,0.019102,0.985496
0,-0.057026,-0.031326,0.951203
1,-0.028513,-0.015663,0.951203
2,-0.000000,-0.000000,0.951203
3,0.028513,0.015663,0.951203
4,0.057026,0.031326,0.951203
0,-0.000958,-0.007119,0.999403
1,-0.000479,-0.003560,0.999403
2,-0.000000,-0.000000,0.999403
3,0.000479,0.003560,0.999403
4,0.000958,0.007119,0.999403
0,-0.075523,0.034152,0.921469
1,-0.037761,0.017076,0.921469
2,-0.000000,0.000000,0.921469
3,0.037761,-0.017076,0.921469
4,0.075523,-0.034152,0.921469
0,-0.029014,0.087937,0.902573
1,-0.014507,0.043968,0.902573
2,0.000000,-0.000000,0.902573
3,0.014507,-0.043968,0.902573
4,0.029014,-0.087937,0.902573
0,0.008938,0.028706,0.989511
1,0.004469,0.014353,0.989511
2,0.000000,0.000000,0.989511
3,-0.004469,-0.014353,0.989511
4,-0.008938,-0.028706,0.989511
0,-0.008658,0.077089,0.931016
1,-0.004329,0.038545,0.931016
2,0.000000,-0.000000,0.931016
3,0.004329,-0.038545,0.931016
4,0.008658,-0.077089,0.931016
0,-0.021341,0.004724,0.994458
1,-0.010671,0.002362,0.994458
2,-0.000000,0.000000,0.994458
3,0.010671,-0.002362,0.994458
4,0.021341,-0.004724,0.994458
0,0.041604,0.074601,0.916722
1,0.020802,0.037301,0.916722
2,-0.000000,0.000000,0.916722
3,-0.020802,-0.037301,0.916722
4,-0.041604,-0.074601,0.916722
0,0.014798,-0.033333,0.984570
1,0.007399,-0.016666,0.984570
2,-0.000000,0.000000,0.984570
3,-0.007399,0.016666,0.984570
4,-0.014798,0.033333,0.984570
0,0.017623,-0.082295,0.919095
1,0.008812,-0.041148,0.919095
2,-0.000000,-0.000000,0.919095
3,-0.008812,0.041148,0.919095
4,-0.017623,0.082295,0.919095
0,-0.060419,0.004840,0.957584
1,-0.030210,0.002420,0.957584
2,0.000000,-0.000000,0.957584
3,0.030210,-0.002420,0.957584
4,0.060419,-0.004840,0.957584
0,-0.048612,0.062191,0.928623
1,-0.024306,0.031095,0.928623
2,0.000000,-0.000000,0.928623
3,0.024306,-0.031095,0.928623
4,0.048612,-0.062191,0.928623
0,0.058679,-0.011143,0.958803
1,0.029339,-0.005572,0.958803
2,0.000000,-0.000000,0.958803
3,-0.029339,0.005572,0.958803
4,-0.058679,0.011143,0.958803
0,-0.071805,0.010770,0.939420
1,-0.035903,0.005385,0.939420
2,-0.000000,-0.000000,0.939420
3,0.035903,-0.005385,0.939420
4,0.071805,-0.010770,0.939420
0,0.041285,-0.066482,0.929820
1,0.020642,-0.033241,0.929820
2,-0.000000,0.000000,0.929820
3,-0.020642,0.033241,0.929820
4,-0.041285,0.066482,0.929820
0,-0.021998,0.072209,0.934611
1,-0.010999,0.036105,0.934611
2,0.000000,-0.000000,0.934611
3,0.010999,-0.036105,0.934611
4,0.021998,-0.072209,0.934611
0,-0.024759,-0.065060,0.944243
1,-0.012380,-0.032530,0.944243
2,-0.000000,-0.000000,0.944243
3,0.012380,0.032530,0.944243
4,0.024759,0.065060,0.944243
0,-0.082345,0.020222,0.917907
1,-0.041173,0.010111,0.917907
2,-0.000000,-0.000000,0.917907
3,0.041173,-0.010111,0.917907
4,0.082345,-0.020222,0.917907
0,0.086169,0.038329,0.899061
1,0.043085,0.019165,0.899061
2,0.000000,-0.000000,0.899061
3,-0.043085,-0.019165,0.899061
4,-0.086169,-0.038329,0.899061
0,-0.042035,0.076478,0.913172
1,-0.021018,0.038239,0.913172
2,0.000000,0.000000,0.913172
3,0.021018,-0.038239,0.913172
4,0.042035,-0.076478,0.913172
0,0.078203,-0.028418,0.920876
1,0.039102,-0.014209,0.920876
2,-0.000000,0.000000,0.920876
3,-0.039102,0.014209,0.920876
4,-0.078203,0.028418,0.920876
0,-0.088436,-0.028406,0.901988
1,-0.044218,-0.014203,0.901988
2,0.000000,0.000000,0.901988
3,0.044218,0.014203,0.901988
4,0.088436,0.028406,0.901988
0,0.056146,-0.034842,0.949688
1,0.028073,-0.017421,0.949688
2,0.000000,-0.000000,0.949688
3,-0.028073,0.017421,0.949688
4,-0.056146,0.034842,0.949688
0,-0.011079,-0.020206,0.993839
1,-0.005539,-0.010103,0.993839
2,0.000000,0.000000,0.993839
3,0.005539,0.010103,0.993839
4,0.011079,0.020206,0.993839
0,0.003952,0.080508,0.925638
1,0.001976,0.040254,0.925638
2,0.000000,0.000000,0.925638
3,-0.001976,-0.040254,0.925638
4,-0.003952,-0.080508,0.925638
0,0.017129,0.065468,0.947266
1,0.008564,0.032734,0.947266
2,0.000000,0.000000,0.947266
3,-0.008564,-0.032734,0.947266
4,-0.017129,-0.065468,0.947266
0,0.079272,-0.000301,0.928028
1,0.039636,-0.000150,0.928028
2,0.000000,-0.000000,0.928028
3,-0.039636,0.000150,0.928028
4,-0.079272,0.000301,0.928028
0,-0.001796,0.027219,0.991366
1,-0.000898,0.013610,0.991366
2,0.000000,-0.000000,0.991366
3,0.000898,-0.013610,0.991366
4,0.001796,-0.027219,0.991366
0,-0.062217,0.016804,0.952113
1,-0.031108,0.008402,0.952113
2,0.000000,-0.000000,0.952113
3,0.031108,-0.008402,0.952113
4,0.062217,-0.016804,0.952113
0,-0.022345,-0.033123,0.981486
1,-0.011172,-0.016561,0.981486
2,-0.000000,0.000000,0.981486
3,0.011172,0.016561,0.981486
4,0.022345,0.033123,0.981486
0,0.012890,0.090822,0.904336
1,0.006445,0.045411,0.904336
2,-0.000000,-0.000000,0.904336
3,-0.006445,-0.045411,0.904336
4,-0.012890,-0.090822,0.904336
0,-0.056536,-0.035730,0.948477
1,-0.028268,-0.017865,0.948477
2,-0.000000,-0.000000,0.948477
3,0.028268,0.017865,0.948477
4,0.056536,0.035730,0.948477
0,-0.043173,-0.036477,0.963073
